session_id,timestamp,focus_score,symmetry_score,au1_inner_brow_raise,au2_outer_brow_raise,au4_frown,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au10_upper_lip_raise,au12_smile,au14_dimpler,au15_mouth_down,au20_lip_stretcher,au23_lip_compression,au25_mouth_open,au26_jaw_drop,head_yaw,head_pitch,blink_rate_per_min,eye_closed_sec,psychological_signals,micro_expressions,emotion_vector,dominant_emotion,confidence,tension_level,left_iris_x,left_iris_y,right_iris_x,right_iris_y,gaze_direction_x,gaze_direction_y,gaze_deviation
20260127_172224,1769505792.140693,0.3,0.96,0.184,0.219,0.0,0.24,0.663,0.414,0.776,0.31,0.605,0.0,0.31,0.0,0.0,0.0,0.218,-0.986,0.0,0.0,"{'tension_score': 0.016, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.108, 'emotional_influence': 0.0}}","{'au7_eye_squeeze': {'intensity': 0.663, 'duration_frames': 3, 'onset_frame': 12}}","{'happy': 0.316, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.684, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.684,low,0.295,0.384,0.425,0.36,-0.02,-1.11,1.111
20260127_172224,1769505792.2233288,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769505792.2847457,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769505792.3326283,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769505792.3832095,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769505792.4322753,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769505792.4923763,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769505792.5408342,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769505792.5883315,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769505792.6370304,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769505792.701102,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769505792.7484992,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769505792.7962382,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769505792.8510532,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769505792.9088886,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769505792.956328,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769505793.0041595,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{},{},{},unknown,0.0,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260127_172224,1769505793.06591,0.3,0.964,0.142,0.212,0.0,0.284,0.462,0.443,0.742,0.276,0.697,0.0,0.276,0.0,0.0,0.0,0.204,-0.988,0.0,0.0,"{'tension_score': 0.016, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.106, 'emotional_influence': 0.0}}","{'au7_eye_squeeze': {'intensity': 0.462, 'duration_frames': 4, 'onset_frame': 11}}","{'happy': 0.321, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.679, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.679,low,0.283,0.373,0.403,0.349,-0.044,-0.963,0.964
20260127_172224,1769505793.1487198,0.3,0.963,0.116,0.181,0.0,0.27,0.417,0.441,0.743,0.272,0.73,0.0,0.272,0.0,0.0,0.0,0.203,-0.987,0.0,0.0,"{'tension_score': 0.016, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.105, 'emotional_influence': 0.0}}","{'au7_eye_squeeze': {'intensity': 0.417, 'duration_frames': 5, 'onset_frame': 10}}","{'happy': 0.314, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.686, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.686,low,0.282,0.367,0.405,0.347,-0.032,-0.976,0.976
20260127_172224,1769505793.2283156,0.3,0.962,0.126,0.203,0.0,0.221,0.451,0.431,0.741,0.346,0.711,0.0,0.346,0.0,0.0,0.0,0.196,-0.987,0.0,0.0,"{'tension_score': 0.015, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.102, 'emotional_influence': 0.0}}","{'au7_eye_squeeze': {'intensity': 0.451, 'duration_frames': 5, 'onset_frame': 10}}","{'happy': 0.326, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.674, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.674,low,0.282,0.367,0.403,0.346,-0.034,-1.076,1.076
20260127_172224,1769505793.3401797,0.3,0.96,0.122,0.184,0.0,0.245,0.447,0.434,0.712,0.337,0.713,0.0,0.337,0.0,0.0,0.0,0.211,-0.988,0.0,0.0,"{'tension_score': 0.015, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.099, 'emotional_influence': 0.0}}",{},"{'happy': 0.337, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.663, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.663,low,0.279,0.371,0.403,0.35,-0.051,-1.046,1.047
20260127_172224,1769505793.4225967,0.3,0.961,0.117,0.182,0.0,0.251,0.463,0.434,0.693,0.332,0.686,0.0,0.332,0.0,0.0,0.0,0.211,-0.989,0.0,0.0,"{'tension_score': 0.014, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.095, 'emotional_influence': 0.0}}",{},"{'happy': 0.341, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.659, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.659,low,0.276,0.378,0.399,0.354,-0.052,-1.031,1.033
20260127_172224,1769505793.5172136,0.3,0.957,0.113,0.181,0.0,0.259,0.465,0.432,0.684,0.359,0.693,0.0,0.359,0.0,0.0,0.0,0.214,-0.989,0.0,0.0,"{'tension_score': 0.014, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.092, 'emotional_influence': 0.0}}",{},"{'happy': 0.356, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.644, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.644,low,0.275,0.382,0.398,0.354,-0.055,-1.031,1.033
20260127_172224,1769505793.61311,0.3,0.959,0.12,0.18,0.0,0.246,0.465,0.428,0.671,0.392,0.69,0.0,0.392,0.0,0.0,0.0,0.21,-0.987,0.0,0.0,"{'tension_score': 0.013, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.089, 'emotional_influence': 0.0}}",{},"{'happy': 0.367, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.633, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.633,low,0.268,0.377,0.395,0.356,-0.05,-1.06,1.061
20260127_172224,1769505793.6936371,0.3,0.965,0.16,0.22,0.0,0.224,0.466,0.423,0.624,0.339,0.675,0.0,0.339,0.0,0.0,0.0,0.211,-0.985,0.0,0.0,"{'tension_score': 0.013, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.087, 'emotional_influence': 0.0}}",{},"{'happy': 0.35, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.65, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.65,low,0.265,0.38,0.391,0.362,-0.057,-1.102,1.103
20260127_172224,1769505793.7885046,0.3,0.957,0.112,0.165,0.0,0.283,0.521,0.429,0.576,0.35,0.612,0.0,0.35,0.0,0.0,0.0,0.222,-0.989,0.0,0.0,"{'tension_score': 0.013, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.085, 'emotional_influence': 0.0}}",{},"{'happy': 0.387, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.613, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.613,low,0.267,0.395,0.391,0.37,-0.059,-1.004,1.005
20260127_172224,1769505793.8692307,0.3,0.964,0.131,0.204,0.0,0.246,0.491,0.419,0.511,0.34,0.651,0.0,0.34,0.0,0.0,0.0,0.209,-0.986,0.0,0.0,"{'tension_score': 0.012, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.082, 'emotional_influence': 0.0}}",{},"{'happy': 0.386, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.614, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.614,low,0.264,0.408,0.391,0.385,-0.05,-1.09,1.091
20260127_172224,1769505793.9651308,0.3,0.966,0.152,0.231,0.0,0.247,0.497,0.42,0.522,0.351,0.66,0.0,0.351,0.0,0.0,0.0,0.191,-0.99,0.0,0.0,"{'tension_score': 0.012, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.079, 'emotional_influence': 0.0}}",{},"{'happy': 0.388, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.612, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.612,low,0.265,0.412,0.39,0.385,-0.027,-1.075,1.075
20260127_172224,1769505794.0708442,0.3,0.97,0.166,0.246,0.0,0.24,0.495,0.429,0.545,0.334,0.755,0.0,0.334,0.0,0.0,0.0,0.194,-0.987,0.0,0.0,"{'tension_score': 0.011, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.076, 'emotional_influence': 0.0}}",{},"{'happy': 0.371, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.629, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.629,low,0.252,0.4,0.378,0.38,-0.027,-1.039,1.039
20260127_172224,1769505794.1445947,0.3,0.952,0.124,0.176,0.0,0.268,0.503,0.423,0.504,0.398,0.706,0.0,0.398,0.0,0.0,0.0,0.2,-0.981,0.0,0.0,"{'tension_score': 0.011, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.075, 'emotional_influence': 0.0}}",{},"{'happy': 0.418, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.582, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.582,low,0.236,0.422,0.365,0.389,-0.061,-1.026,1.028
20260127_172224,1769505794.252533,0.3,0.95,0.144,0.193,0.0,0.262,0.485,0.409,0.476,0.345,0.696,0.0,0.345,0.383,0.0,0.0,0.189,-0.977,0.0,0.0,"{'tension_score': 0.167, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.383, 'eye_closure': 0.0, 'expression_instability': 0.074, 'emotional_influence': 0.06}}",{},"{'happy': 0.22, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.321, 'contempt': 0.0, 'anxiety': 0.199, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.259, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.321,low,0.233,0.425,0.36,0.391,-0.047,-1.06,1.061
20260127_172224,1769505794.346715,0.3,0.953,0.122,0.191,0.0,0.238,0.536,0.41,0.396,0.329,0.768,0.0,0.329,0.0,0.0,0.0,0.185,-0.977,0.0,0.0,"{'tension_score': 0.011, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.073, 'emotional_influence': 0.0}}","{'au7_eye_squeeze': {'intensity': 0.536, 'duration_frames': 2, 'onset_frame': 13}}","{'happy': 0.413, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.587, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.587,low,0.227,0.429,0.356,0.403,-0.041,-1.111,1.112
20260127_172224,1769505794.4430966,0.3,0.952,0.133,0.187,0.0,0.22,0.526,0.404,0.395,0.295,0.689,0.0,0.295,0.136,0.0,0.0,0.186,-0.976,0.0,0.0,"{'tension_score': 0.045, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.136, 'eye_closure': 0.0, 'expression_instability': 0.073, 'emotional_influence': 0.0}}","{'au7_eye_squeeze': {'intensity': 0.526, 'duration_frames': 3, 'onset_frame': 12}}","{'happy': 0.392, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.608, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.608,low,0.23,0.435,0.355,0.405,-0.028,-1.138,1.139
20260127_172224,1769505794.5477936,0.3,0.951,0.151,0.222,0.0,0.213,0.514,0.4,0.343,0.331,0.698,0.0,0.331,0.273,0.0,0.0,0.179,-0.974,0.0,0.0,"{'tension_score': 0.11, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.273, 'eye_closure': 0.0, 'expression_instability': 0.073, 'emotional_influence': 0.031}}","{'au7_eye_squeeze': {'intensity': 0.514, 'duration_frames': 3, 'onset_frame': 12}}","{'happy': 0.255, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.349, 'contempt': 0.0, 'anxiety': 0.103, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.293, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.349,low,0.221,0.448,0.351,0.412,-0.043,-1.145,1.145
20260127_172224,1769505794.6396854,0.3,0.957,0.15,0.223,0.0,0.225,0.501,0.401,0.334,0.308,0.711,0.0,0.308,0.385,0.0,0.0,0.179,-0.977,0.0,0.0,"{'tension_score': 0.174, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.385, 'eye_closure': 0.0, 'expression_instability': 0.073, 'emotional_influence': 0.067}}",{},"{'happy': 0.214, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.295, 'contempt': 0.0, 'anxiety': 0.223, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.268, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.295,low,0.225,0.442,0.35,0.414,-0.032,-1.158,1.158
20260127_172224,1769505794.7153292,0.3,0.955,0.13,0.197,0.0,0.24,0.534,0.408,0.345,0.311,0.728,0.0,0.311,0.422,0.0,0.0,0.182,-0.98,0.0,0.0,"{'tension_score': 0.192, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.422, 'eye_closure': 0.0, 'expression_instability': 0.073, 'emotional_influence': 0.075}}","{'au7_eye_squeeze': {'intensity': 0.534, 'duration_frames': 4, 'onset_frame': 11}}","{'happy': 0.206, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.282, 'contempt': 0.0, 'anxiety': 0.25, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.261, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.282,low,0.229,0.446,0.352,0.414,-0.022,-1.098,1.098
20260127_172224,1769505794.800064,0.3,0.956,0.127,0.179,0.0,0.255,0.545,0.408,0.346,0.287,0.692,0.0,0.287,0.0,0.0,0.0,0.179,-0.982,0.0,0.0,"{'tension_score': 0.011, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.073, 'emotional_influence': 0.0}}","{'au7_eye_squeeze': {'intensity': 0.545, 'duration_frames': 3, 'onset_frame': 12}}","{'happy': 0.418, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.582, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.582,low,0.23,0.441,0.352,0.415,-0.017,-1.087,1.087
20260127_172224,1769505794.8767993,0.3,0.958,0.139,0.192,0.0,0.279,0.533,0.415,0.339,0.321,0.714,0.0,0.321,0.0,0.035,0.0,0.181,-0.985,0.0,0.0,"{'tension_score': 0.011, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.072, 'emotional_influence': 0.0}}","{'au7_eye_squeeze': {'intensity': 0.533, 'duration_frames': 4, 'onset_frame': 11}}","{'happy': 0.443, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.557, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.557,low,0.231,0.439,0.353,0.415,-0.019,-1.034,1.034
20260127_172224,1769505794.9713943,0.3,0.952,0.102,0.158,0.0,0.266,0.566,0.411,0.332,0.321,0.726,0.0,0.321,0.0,0.025,0.0,0.172,-0.983,0.0,0.0,"{'tension_score': 0.011, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.072, 'emotional_influence': 0.0}}","{'au7_eye_squeeze': {'intensity': 0.566, 'duration_frames': 4, 'onset_frame': 11}}","{'happy': 0.441, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.559, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.559,low,0.231,0.445,0.352,0.415,-0.012,-1.042,1.042
20260127_172224,1769505795.0841606,0.3,0.954,0.101,0.162,0.0,0.283,0.527,0.411,0.343,0.317,0.716,0.0,0.317,0.0,0.026,0.0,0.169,-0.982,0.0,0.0,"{'tension_score': 0.011, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.071, 'emotional_influence': 0.0}}",{},"{'happy': 0.443, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.557, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.557,low,0.226,0.444,0.35,0.414,-0.022,-1.021,1.022
20260127_172224,1769505795.1792836,0.3,0.959,0.124,0.177,0.0,0.265,0.508,0.41,0.319,0.261,0.664,0.0,0.261,0.674,0.0,0.0,0.174,-0.98,0.0,0.0,"{'tension_score': 0.301, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.674, 'eye_closure': 0.0, 'expression_instability': 0.065, 'emotional_influence': 0.123}}",{},"{'happy': 0.151, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.21, 'contempt': 0.0, 'anxiety': 0.409, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.229, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",anxiety,0.409,medium,0.226,0.455,0.349,0.417,-0.03,-1.051,1.051
20260127_172224,1769505795.2794797,0.3,0.957,0.12,0.174,0.0,0.25,0.512,0.413,0.285,0.22,0.713,0.0,0.22,0.0,0.0,0.0,0.171,-0.979,0.0,0.0,"{'tension_score': 0.009, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.059, 'emotional_influence': 0.0}}",{},"{'happy': 0.402, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.598, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.598,low,0.23,0.456,0.35,0.424,-0.008,-1.075,1.075
20260127_172224,1769505795.3772016,0.3,0.961,0.113,0.173,0.0,0.249,0.564,0.415,0.297,0.254,0.658,0.0,0.254,0.0,0.0,0.0,0.171,-0.98,0.0,0.0,"{'tension_score': 0.009, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.059, 'emotional_influence': 0.0}}","{'au7_eye_squeeze': {'intensity': 0.564, 'duration_frames': 2, 'onset_frame': 13}}","{'happy': 0.414, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.586, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'forced_smile': 0.0, 'startled_anxiety': 0.0, 'cognitive_load': 0.0, 'moral_disgust': 0.0}",disgust,0.586,low,0.228,0.449,0.352,0.424,-0.007,-1.071,1.071
